,price,brick,metro,kitsp,dist,walk,livesp,floor,code,totsp,owners,parking,lastownage,rating,murder,class
825,170,brick,Zamoskvoreckaya,7,7.5,27,48,4,northwest,75,2,underground,65,2,0,Usual
826,87,block,Kalininskaya,6,12,27,43,3,east,61,2,underground,55,1,0,Usual
827,94,panel,Tagansko-Krasnopresenskaya,8,17,18,38,1,northwest,62,1,opened,44,1,0,Usual
828,115,monolit,Kalininskaya,5,3.5,22,42,0,east,61,1,closed,54,1,0,Usual
829,223,monolit,Zamoskvoreckaya,7,7.5,18,,0,northwest,63,2,underground,42,2,0,Usual
830,160,monolit,Kalugsko-Rigskaya,8,3,29,51,5,north,80,1,underground,48,2,0,Usual
831,138,panel,Arbato-Pokrovskaya,9,4.5,22,44,8,east,66,1,underground,52,1,0,Usual
832,125,monolit,Lublinskaya,11,13,3,40,9,southeast,77,2,underground,54,2,0,Usual
833,120,panel,Zamoskvoreckaya,8,12.5,3,47,0,northwest,68,1,opened,36,2,0,Usual
834,85,block,Lublinskaya,10,13,1,43,0,southeast,60,2,closed,31,1,0,Usual
835,113,brick,Serpuhovsko-timiryazevskaya,9,6.5,15,52,1,north,91,1,closed,51,2,0,Usual
836,115,brick,Arbato-Pokrovskaya,6,12,19,46,4,east,69,1,closed,41,1,0,Usual
837,95,block,Zamoskvoreckaya,,14.5,8,43,8,northwest,,3,underground,72,1,0,Usual
838,125,panel,Lublinskaya,9,12,19,48,3,southeast,83,1,opened,78,2,0,Usual
839,109,block,Kalugsko-Rigskaya,8,15.5,16,46,3,north,66,1,opened,55,1,0,Usual
840,167,monolit,Zamoskvoreckaya,13,14.5,11,64,5,northwest,113,2,closed,57,2,0,Usual
841,190,brick,Zamoskvoreckaya,9,9,9,54,3,northwest,77,2,underground,35,2,0,Usual
842,158,brick,Zamoskvoreckaya,9,10.5,26,61,3,northwest,88,1,closed,79,2,0,Usual
843,151,monolit,Kalininskaya,9,10.5,23,70,9,east,102,3,opened,25,2,0,Usual
844,160,monolit,Arbato-Pokrovskaya,8,12,26,48,0,east,77,2,underground,46,2,0,Usual
845,87,block,Tagansko-Krasnopresenskaya,6,7,11,37,2,northwest,56,3,underground,34,1,0,Usual
846,87,block,Tagansko-Krasnopresenskaya,5,10,24,45,0,southeast,58,3,closed,62,1,0,Usual
847,95,panel,Zamoskvoreckaya,,14.5,6,45,0,northwest,76,3,opened,67,1,0,Usual
848,170,panel,Lublinskaya,12,13,25,58,0,southeast,102,2,underground,47,2,0,Usual
849,110,block,Kalininskaya,10,10.5,19,53,0,east,75,1,closed,59,2,0,Usual
850,180,block,Zamoskvoreckaya,8,,18,53,5,northwest,83,3,opened,38,2,0,Usual
851,178,brick,Kalugsko-Rigskaya,9,3,26,54,8,north,80,1,opened,77,2,0,Usual
852,92,block,Serpuhovsko-timiryazevskaya,6,12.5,,,0,north,60,2,closed,40,1,0,Usual
853,149,brick,Zamoskvoreckaya,8,10.5,3,57,7,northwest,95,3,opened,72,2,0,Usual
854,95,panel,Serpuhovsko-timiryazevskaya,6,14.5,24,43,2,north,61,1,opened,76,1,0,Usual
855,130,brick,Tagansko-Krasnopresenskaya,7,9,18,46,3,northwest,67,1,closed,73,1,0,Usual
856,92,block,Arbato-Pokrovskaya,8,12,4,38,8,east,,2,opened,46,1,0,Usual
857,96,panel,Kalininskaya,6,12,20,45,5,east,60,3,underground,69,1,0,Usual
858,93,block,Tagansko-Krasnopresenskaya,6,13.5,22,38,0,southeast,59,1,opened,80,1,0,Usual
859,103,panel,Zamoskvoreckaya,8,10.5,1,40,0,northwest,64,1,opened,76,1,0,Usual
860,112,,Tagansko-Krasnopresenskaya,10,17,17,47,6,northwest,79,1,opened,45,2,0,Usual
861,94,block,Serpuhovsko-timiryazevskaya,8,17,26,38,0,north,63,2,closed,68,1,0,Usual
862,156,monolit,Tagansko-Krasnopresenskaya,,9,26,48,6,northwest,70,2,opened,32,2,0,Usual
863,82,brick,Tagansko-Krasnopresenskaya,6,9,16,35,0,northwest,54,2,opened,75,1,0,Usual
864,185,monolit,Arbato-Pokrovskaya,8,7.5,26,53,6,east,78,2,closed,28,2,0,Usual
865,98,block,Zamoskvoreckaya,6,14.5,21,44,5,northwest,60,3,underground,59,1,0,Usual
866,113,block,Lublinskaya,8,12,18,48,0,southeast,80,2,underground,77,2,0,Usual
867,175,,Kalugsko-Rigskaya,9,3,16,55,7,north,83,1,underground,36,2,0,Usual
868,99,block,Zamoskvoreckaya,7,10.5,20,44,5,northwest,65,1,closed,43,1,0,Usual
869,87,block,Tagansko-Krasnopresenskaya,6,10,,45,0,southeast,63,1,opened,60,1,0,Usual
870,73,block,Tagansko-Krasnopresenskaya,6,13.5,19,34,6,southeast,51,3,opened,66,1,1,Usual
871,220,brick,Zamoskvoreckaya,14,14.5,8,85,6,northwest,148,2,underground,29,2,0,Usual
872,185,block,Kalugsko-Rigskaya,10,8,24,43,2,north,,2,opened,33,1,0,Usual
873,150,monolit,Zamoskvoreckaya,10,,,57,0,northwest,85,2,closed,62,2,0,Usual
874,115,panel,Kalininskaya,8,12,0,42,1,east,75,3,underground,43,2,0,Usual
875,155,block,Kalugsko-Rigskaya,7,3,,52,3,north,72,1,opened,58,2,0,Usual
876,125,block,Lublinskaya,9,12,21,48,8,southeast,83,3,opened,59,2,0,Usual
877,113,panel,Lublinskaya,12,12.7,8,,0,southeast,85,2,closed,48,1,0,Usual
878,105,block,Lublinskaya,11,12,26,46,0,southeast,66,1,opened,61,1,0,Usual
879,130,panel,Tagansko-Krasnopresenskaya,10,6,19,44,0,southeast,72,2,underground,50,2,0,Usual
880,250,,Lublinskaya,15,12.7,17,50,0,southeast,100,2,opened,77,2,0,Usual
881,97,monolit,Lublinskaya,10,12,20,45,3,southeast,76,2,underground,28,1,0,Usual
882,165,brick,Arbato-Pokrovskaya,7,4.5,14,47,5,east,69,2,opened,34,2,0,Usual
883,161,monolit,Zamoskvoreckaya,13,14.5,,60,0,northwest,108,2,closed,67,2,0,Usual
884,110,block,Kalugsko-Rigskaya,9,15.5,22,46,4,north,77,2,closed,39,1,0,Usual
885,145,brick,Kalininskaya,9,12,16,52,0,east,90,2,closed,66,2,0,Usual
886,470,brick,Zamoskvoreckaya,16,14.5,15,86,6,northwest,146,2,opened,47,3,0,Business
887,113,block,Lublinskaya,10,13,25,45,5,southeast,75,1,opened,72,1,0,Usual
888,260,block,Lublinskaya,14,13,29,58,0,southeast,107,3,closed,27,2,0,Usual
889,200,monolit,Arbato-Pokrovskaya,8,4.5,23,46,0,east,71,2,opened,34,2,0,Usual
890,,panel,Lublinskaya,10,13,11,45,4,southeast,75,2,closed,36,1,1,Usual
891,170,brick,Tagansko-Krasnopresenskaya,15,5,28,52,6,northwest,82,2,underground,43,2,0,Usual
892,163,panel,Kalugsko-Rigskaya,15,13.5,2,66,1,north,115,3,closed,72,2,0,Usual
893,136,panel,Tagansko-Krasnopresenskaya,10,10,20,45,0,southeast,74,2,closed,34,2,0,Usual
894,,block,Kalininskaya,6,12,19,38,2,east,59,3,underground,24,1,1,Usual
895,125,block,Kalugsko-Rigskaya,10,15.5,4,45,5,north,76,2,underground,39,2,0,Usual
896,260,brick,Arbato-Pokrovskaya,18,4.5,21,71,,east,,3,underground,27,2,0,Usual
897,123,monolit,Tagansko-Krasnopresenskaya,8,10,29,43,7,southeast,66,1,closed,50,1,0,Usual
898,115,block,Lublinskaya,12,12.7,13,48,2,southeast,80,3,closed,38,2,0,Usual
899,129,block,Tagansko-Krasnopresenskaya,9,9,16,44,0,northwest,66,2,opened,44,2,0,Usual
900,104,panel,Zamoskvoreckaya,9,10.5,28,48,0,northwest,72,2,closed,33,1,0,Usual
901,89,block,Kalugsko-Rigskaya,10,15.5,24,52,0,north,79,1,closed,66,1,0,Usual
902,145,brick,Zamoskvoreckaya,8,9,21,43,0,northwest,71,3,closed,59,2,0,Usual
903,100,brick,Lublinskaya,,12,28,45,4,southeast,75,1,closed,48,1,0,Usual
904,135,panel,Serpuhovsko-timiryazevskaya,10,14.5,26,45,5,north,72,2,closed,70,2,0,Usual
905,93,panel,Zamoskvoreckaya,5,14.5,18,44,9,northwest,59,1,underground,43,1,0,Usual
906,87,panel,Arbato-Pokrovskaya,6,12,19,38,0,east,58,2,closed,67,1,0,Usual
907,,block,Arbato-Pokrovskaya,14,4.5,26,44,7,east,66,3,closed,39,1,1,Usual
908,108,brick,Kalininskaya,6,3.5,20,42,0,east,66,1,opened,51,1,0,Usual
909,85,block,Tagansko-Krasnopresenskaya,6,13.5,16,45,6,southeast,61,1,closed,75,1,0,Usual
910,109,block,Zamoskvoreckaya,13,,2,45,2,northwest,79,2,opened,28,2,0,Usual
911,180,brick,Kalugsko-Rigskaya,9,8,28,53,0,north,81,2,closed,61,2,0,Usual
912,80,monolit,Arbato-Pokrovskaya,6,12,24,37,0,east,56,1,underground,75,1,0,Usual
913,185,monolit,Tagansko-Krasnopresenskaya,,7,24,48,5,northwest,75,1,underground,81,2,0,Usual
914,110,panel,Zamoskvoreckaya,10,14.5,13,43,2,northwest,71,1,underground,50,1,0,Usual
915,87,panel,Kalugsko-Rigskaya,6,,19,44,9,north,59,3,underground,23,1,0,Usual
916,108,panel,Kalininskaya,9,3.5,11,43,0,east,64,1,underground,52,1,0,Usual
917,112,block,Lublinskaya,11,12.7,19,44,,southeast,74,2,underground,31,1,0,Usual
918,103,panel,Kalugsko-Rigskaya,10,15.5,27,44,5,north,70,1,underground,62,1,0,Usual
919,128,block,Lublinskaya,10,7,21,44,7,,83,3,closed,45,2,0,Usual
920,107,panel,Kalugsko-Rigskaya,8,13.5,8,46,1,north,,1,opened,34,1,0,Usual
921,120,block,Zamoskvoreckaya,10,14.5,4,45,3,northwest,75,1,underground,70,2,0,Usual
922,83,brick,Arbato-Pokrovskaya,7,11,16,38,0,east,55,2,closed,36,1,0,Usual
923,100,panel,Kalugsko-Rigskaya,,15.5,16,39,6,north,60,1,opened,58,1,0,Usual
924,127,panel,Serpuhovsko-timiryazevskaya,10,17,27,46,6,north,79,2,closed,57,2,0,Usual
925,80,block,Kalugsko-Rigskaya,6,8,7,39,3,,59,3,opened,58,1,0,Usual
926,210,monolit,Tagansko-Krasnopresenskaya,15,9,26,45,9,northwest,71,2,opened,58,2,0,Usual
927,74,panel,Tagansko-Krasnopresenskaya,6,13.5,21,35,0,southeast,51,3,closed,38,1,1,Usual
928,155,brick,Kalugsko-Rigskaya,8,8,11,50,3,north,77,2,underground,35,2,0,Usual
929,138,panel,Arbato-Pokrovskaya,9,4.5,20,45,4,east,,1,opened,70,1,0,Usual
930,130,brick,Zamoskvoreckaya,7,9,21,42,0,northwest,60,3,closed,34,1,0,Usual
931,144,brick,Zamoskvoreckaya,8,9,25,45,5,northwest,66,3,underground,32,2,0,Usual
932,102,monolit,Arbato-Pokrovskaya,6,11,25,41,4,east,58,2,closed,45,1,0,Usual
933,89,panel,Tagansko-Krasnopresenskaya,,9,3,,0,northwest,58,3,closed,48,1,0,Usual
934,116,panel,Kalininskaya,10,12,8,45,8,east,85,3,opened,47,2,0,Usual
935,105,brick,Lublinskaya,9,11,24,54,6,southeast,78,1,opened,48,1,0,Usual
936,89,panel,Serpuhovsko-timiryazevskaya,8,14.5,9,39,0,,64,1,opened,66,1,0,Usual
937,128,block,Zamoskvoreckaya,10,14.5,1,52,0,,85,2,closed,36,2,0,Usual
938,150,block,Tagansko-Krasnopresenskaya,10,13.5,4,48,0,southeast,84,1,underground,80,2,0,Usual
939,120,panel,Zamoskvoreckaya,8,10.5,7,45,1,northwest,68,2,underground,50,2,0,Usual
940,105,block,Serpuhovsko-timiryazevskaya,8,17,21,41,0,north,68,3,closed,29,1,0,Usual
941,165,panel,Tagansko-Krasnopresenskaya,10,5,24,46,9,northwest,74,2,underground,68,2,0,Usual
942,110,panel,Zamoskvoreckaya,10,14.5,14,45,8,northwest,76,2,opened,51,1,0,Usual
943,75,block,Zamoskvoreckaya,6,14.5,0,34,8,northwest,51,1,underground,72,1,1,Usual
944,92,panel,Kalugsko-Rigskaya,6,15.5,25,45,8,north,60,3,underground,53,1,0,Usual
945,129,block,Zamoskvoreckaya,11,10.5,26,55,0,northwest,99,2,closed,51,2,0,Usual
946,105,block,Tagansko-Krasnopresenskaya,6,9,1,40,1,northwest,55,1,closed,58,1,0,Usual
947,80,block,Tagansko-Krasnopresenskaya,6,11.5,17,34,5,southeast,50,1,underground,42,1,0,Usual
948,132,block,Serpuhovsko-timiryazevskaya,10,12.5,27,46,0,north,78,2,opened,71,2,0,Usual
949,105,panel,Tagansko-Krasnopresenskaya,8,13.5,14,42,9,southeast,75,3,underground,33,1,0,Usual
950,92,panel,Kalininskaya,10,10.5,2,44,3,east,68,2,underground,65,1,0,Usual
951,101,block,Tagansko-Krasnopresenskaya,8,11.5,16,,4,southeast,65,2,underground,51,1,0,Usual
952,81,panel,Tagansko-Krasnopresenskaya,6,10,19,36,6,southeast,54,2,opened,60,1,0,Usual
953,140,brick,Tagansko-Krasnopresenskaya,8,9,29,47,0,northwest,68,3,opened,63,2,0,Usual
954,140,brick,Kalininskaya,6,3.5,26,61,5,east,82,3,opened,59,2,0,Usual
955,,monolit,Arbato-Pokrovskaya,9,7.5,6,52,8,east,74,3,closed,30,1,1,Usual
956,127,block,Zamoskvoreckaya,10,10.5,13,50,0,northwest,82,3,closed,27,2,0,Usual
957,112,monolit,Arbato-Pokrovskaya,7,11,27,52,0,east,74,3,closed,34,1,0,Usual
958,160,monolit,Zamoskvoreckaya,9,7.5,26,52,0,northwest,80,2,underground,60,2,0,Usual
959,130,block,Kalugsko-Rigskaya,11,13.5,26,46,0,north,78,2,closed,38,2,0,Usual
960,125,block,Serpuhovsko-timiryazevskaya,10,14.5,23,44,1,north,77,2,underground,51,2,0,Usual
961,82,panel,Serpuhovsko-timiryazevskaya,8,17,13,40,1,north,70,2,underground,58,1,0,Usual
962,158,brick,Tagansko-Krasnopresenskaya,8,9,28,51,9,northwest,78,2,opened,54,2,0,Usual
963,140,block,Lublinskaya,11,13,4,40,4,southeast,75,1,closed,74,2,0,Usual
964,270,brick,Tagansko-Krasnopresenskaya,10,5,26,74,4,northwest,105,1,underground,42,2,0,Usual
965,110,panel,Kalugsko-Rigskaya,8,13.5,11,45,4,north,67,1,opened,57,1,0,Usual
966,120,block,Tagansko-Krasnopresenskaya,7,9,9,43,5,northwest,64,1,closed,54,1,0,Usual
967,730,monolit,Tagansko-Krasnopresenskaya,10,9,26,102,6,northwest,134,3,closed,47,5,0,Business
968,100,block,Kalininskaya,8,12,4,45,0,east,77,1,closed,38,1,0,Usual
969,77,brick,Kalininskaya,6,12,8,38,0,east,59,1,underground,48,1,1,Usual
970,130,block,Tagansko-Krasnopresenskaya,10,13.5,4,44,1,southeast,79,1,opened,63,2,0,Usual
971,150,monolit,Kalugsko-Rigskaya,9,8,23,44,2,north,71,1,underground,80,2,0,Usual
972,176,panel,Zamoskvoreckaya,11,9,18,55,0,northwest,104,1,closed,34,2,0,Usual
973,87,block,Kalininskaya,6,12,11,43,5,east,60,3,opened,28,1,0,Usual
974,79,brick,Zamoskvoreckaya,6,10.5,1,43,4,northwest,57,2,closed,44,1,1,Usual
975,156,brick,Zamoskvoreckaya,8,9,28,54,2,northwest,79,2,opened,36,2,0,Usual
976,185,monolit,Kalugsko-Rigskaya,10,3,29,47,3,north,79,1,closed,75,2,0,Usual
977,102,panel,Kalugsko-Rigskaya,7,15.5,24,44,5,north,65,1,opened,45,1,0,Usual
978,200,monolit,Kalugsko-Rigskaya,7,3,20,60,1,north,88,2,underground,55,2,0,Usual
979,90,panel,Kalugsko-Rigskaya,9,15.5,24,43,0,north,66,3,underground,37,1,0,Usual
980,310,block,Arbato-Pokrovskaya,17,4.5,18,62,1,east,100,2,opened,29,2,0,Usual
981,155,brick,Zamoskvoreckaya,8,,16,40,6,northwest,60,2,closed,54,2,0,Usual
982,130,block,Zamoskvoreckaya,9,10.5,28,45,9,northwest,70,2,opened,40,1,0,Usual
983,122,block,Tagansko-Krasnopresenskaya,11,13.5,26,46,8,southeast,75,1,underground,36,1,0,Usual
984,210,monolit,Tagansko-Krasnopresenskaya,8,7,21,53,2,northwest,79,2,underground,57,2,0,Usual
985,83,block,Zamoskvoreckaya,6,14.5,1,34,0,northwest,52,1,closed,60,1,0,Usual
986,90,panel,Serpuhovsko-timiryazevskaya,6,17,19,44,2,north,63,1,closed,37,1,0,Usual
987,95,panel,Serpuhovsko-timiryazevskaya,8,17,24,39,1,north,63,2,underground,37,1,0,Usual
988,78,monolit,Kalininskaya,6,12,21,39,0,east,56,2,closed,67,1,1,Usual
989,115,panel,Lublinskaya,10,12.7,26,45,7,southeast,74,1,underground,69,1,0,Usual
990,110,panel,Tagansko-Krasnopresenskaya,9,13.5,4,41,0,southeast,67,3,opened,53,1,0,Usual
991,,panel,Tagansko-Krasnopresenskaya,6,11.5,26,38,2,southeast,58,1,closed,38,1,1,Usual
992,107,monolit,Zamoskvoreckaya,6,12.5,27,41,3,northwest,57,1,opened,65,1,0,Usual
993,,panel,Tagansko-Krasnopresenskaya,6,13.5,11,45,0,southeast,60,1,closed,35,1,1,Usual
994,93,monolit,Kalininskaya,6,12,5,42,0,east,58,1,closed,66,1,0,Usual
995,98,panel,Kalininskaya,7,12,18,43,5,east,64,3,closed,34,1,0,Usual
996,230,brick,Tagansko-Krasnopresenskaya,13,5,21,46,6,northwest,80,3,opened,41,2,0,Usual
997,,block,Lublinskaya,12,12.7,0,43,0,southeast,72,2,opened,57,1,1,Usual
998,,block,Arbato-Pokrovskaya,13,12,23,64,8,east,106,1,opened,54,1,1,Usual
999,170,block,Arbato-Pokrovskaya,9,4.5,15,50,0,east,79,2,closed,71,2,0,Usual
1000,140,block,Tagansko-Krasnopresenskaya,7,9,27,46,1,northwest,68,2,closed,45,2,0,Usual
1001,200,panel,Tagansko-Krasnopresenskaya,12,7,0,60,8,northwest,100,3,closed,27,2,0,Usual
1002,82,brick,Tagansko-Krasnopresenskaya,6,11.5,27,41,0,southeast,60,2,closed,64,1,0,Usual
1003,130,panel,Lublinskaya,11,13,14,46,8,southeast,76,2,opened,31,2,0,Usual
1004,87,panel,Tagansko-Krasnopresenskaya,6,13.5,9,43,9,southeast,60,3,closed,23,1,0,Usual
1005,99,panel,Serpuhovsko-timiryazevskaya,6,12.5,15,44,7,north,60,1,underground,41,1,0,Usual
1006,100,block,Zamoskvoreckaya,10,14.5,2,42,0,northwest,72,3,closed,53,1,0,Usual
1007,93,block,Kalugsko-Rigskaya,6,15.5,18,39,7,north,59,2,opened,66,1,0,Usual
1008,83,panel,Tagansko-Krasnopresenskaya,6,10,17,37,5,southeast,56,1,underground,67,1,0,Usual
1009,138,block,Tagansko-Krasnopresenskaya,10,7,12,47,7,,79,2,closed,59,2,0,Usual
1010,133,panel,Kalininskaya,9,12,12,50,2,east,85,1,opened,66,2,0,Usual
1011,,panel,Kalugsko-Rigskaya,13,15.5,24,45,3,north,79,3,underground,35,1,1,Usual
1012,150,brick,Tagansko-Krasnopresenskaya,8,9,17,50,8,northwest,76,3,underground,54,2,0,Usual
1013,170,panel,Tagansko-Krasnopresenskaya,10,10,15,46,0,southeast,80,1,closed,60,2,0,Usual
1014,110,monolit,Zamoskvoreckaya,5,7.5,,40,0,northwest,57,3,underground,65,1,0,Usual
1015,,block,Tagansko-Krasnopresenskaya,7,7,23,40,0,northwest,64,2,underground,36,1,1,Usual
1016,110,panel,Kalugsko-Rigskaya,8,15.5,13,44,4,north,71,2,underground,71,1,0,Usual
1017,95,block,Tagansko-Krasnopresenskaya,8,13.5,12,46,0,southeast,65,2,closed,38,1,0,Usual
1018,115,panel,Kalininskaya,8,12,28,38,2,,57,1,closed,56,1,0,Usual
1019,150,panel,Tagansko-Krasnopresenskaya,10,9,4,46,1,northwest,78,1,closed,82,2,0,Usual
1020,190,monolit,Kalininskaya,11,3.5,20,41,4,east,73,3,closed,29,2,0,Usual
1021,75,panel,Tagansko-Krasnopresenskaya,6,,21,39,0,southeast,55,1,opened,40,1,1,Usual
1022,125,panel,Kalininskaya,10,12,14,45,8,east,78,3,opened,33,2,0,Usual
1023,114,block,Lublinskaya,11,12.7,18,44,2,southeast,74,3,underground,61,1,0,Usual
1024,97,panel,Lublinskaya,8,12,26,46,5,southeast,68,3,closed,54,1,0,Usual
1025,95,panel,Lublinskaya,10,12.7,17,44,0,southeast,72,1,closed,49,1,0,Usual
1026,130,block,Lublinskaya,10,12,16,45,6,southeast,79,3,closed,32,2,0,Usual
1027,94,block,Serpuhovsko-timiryazevskaya,7,14.5,23,45,6,north,64,1,opened,40,1,0,Usual
1028,160,monolit,Zamoskvoreckaya,9,9,20,54,4,northwest,80,2,opened,57,2,0,Usual
1029,180,monolit,Arbato-Pokrovskaya,8,11,9,58,5,,91,3,opened,62,2,0,Usual
1030,100,panel,Serpuhovsko-timiryazevskaya,8,14.5,10,39,2,north,65,1,opened,82,1,0,Usual
1031,105,block,Serpuhovsko-timiryazevskaya,7,17,23,40,0,north,65,2,opened,48,1,0,Usual
1032,110,block,Lublinskaya,10,12.7,21,45,7,southeast,75,3,underground,70,1,0,Usual
1033,108,block,Zamoskvoreckaya,9,12.5,1,36,0,northwest,69,1,closed,61,1,0,Usual
1034,92,brick,Zamoskvoreckaya,6,12.5,25,40,2,northwest,57,2,closed,53,1,0,Usual
1035,92,panel,Serpuhovsko-timiryazevskaya,6,12.5,28,44,,north,61,3,underground,58,1,0,Usual
1036,181,panel,Zamoskvoreckaya,11,10.5,7,51,0,northwest,86,1,underground,67,2,0,Usual
1037,128,brick,Zamoskvoreckaya,6,9,21,38,1,northwest,57,2,opened,74,1,0,Usual
1038,,brick,Arbato-Pokrovskaya,12,4.5,1,51,4,east,77,2,opened,64,1,1,Usual
1039,,brick,Serpuhovsko-timiryazevskaya,12,6.5,16,75,6,north,100,3,closed,25,1,1,Usual
1040,105,block,Lublinskaya,11,12.7,11,40,2,southeast,76,1,closed,69,1,0,Usual
1041,95,block,Lublinskaya,10,13,1,45,9,southeast,77,2,underground,53,1,0,Usual
1042,92,monolit,Kalugsko-Rigskaya,6,13.5,27,42,2,north,58,2,opened,65,1,0,Usual
1043,120,monolit,Arbato-Pokrovskaya,7,11,25,38,6,east,65,2,underground,34,1,0,Usual
1044,85,monolit,Arbato-Pokrovskaya,6,12,17,42,2,east,56,2,underground,68,1,0,Usual
1045,99,block,Zamoskvoreckaya,7,7.5,20,39,7,northwest,58,2,underground,30,1,0,Usual
1046,105,panel,Serpuhovsko-timiryazevskaya,8,17,25,38,0,north,61,1,opened,48,1,0,Usual
1047,128,block,Lublinskaya,12,11,15,47,3,southeast,77,2,underground,39,2,0,Usual
1048,114,block,Lublinskaya,10,12.7,0,45,2,southeast,75,2,closed,52,2,0,Usual
1049,135,brick,Kalugsko-Rigskaya,8,8,7,49,3,north,72,1,closed,70,2,0,Usual
1050,163,monolit,Arbato-Pokrovskaya,,7.5,4,48,5,east,73,1,opened,43,2,0,Usual
1051,160,brick,Arbato-Pokrovskaya,13,7.5,24,51,6,east,80,2,closed,34,2,0,Usual
1052,85,panel,Lublinskaya,6,,20,46,4,southeast,67,3,closed,39,1,0,Usual
1053,85,block,Serpuhovsko-timiryazevskaya,6,17,18,38,0,north,60,1,closed,41,1,0,Usual
1054,145,panel,Serpuhovsko-timiryazevskaya,10,17,27,43,0,north,81,2,underground,34,2,0,Usual
1055,110,block,Serpuhovsko-timiryazevskaya,6,12.5,,45,3,north,68,2,underground,33,1,0,Usual
1056,460,brick,Tagansko-Krasnopresenskaya,18,9,18,84,4,northwest,153,2,underground,67,3,0,Business
1057,98,brick,Arbato-Pokrovskaya,6,12,20,42,,east,58,2,underground,68,1,0,Usual
1058,100,panel,Kalininskaya,10,12,7,53,0,east,83,3,opened,44,2,0,Usual
1059,117,panel,Kalininskaya,10,12,8,44,9,east,85,2,opened,66,2,0,Usual
1060,80,block,Lublinskaya,5,7,29,43,2,southeast,,1,closed,67,1,0,Usual
1061,108,brick,Kalininskaya,10,12,6,45,0,,76,2,underground,53,2,0,Usual
1062,91,panel,Zamoskvoreckaya,6,,10,45,9,northwest,60,3,underground,28,1,0,Usual
1063,145,block,Serpuhovsko-timiryazevskaya,10,12.5,22,43,6,north,74,3,underground,58,2,0,Usual
1064,108,brick,Kalininskaya,6,3.5,16,41,0,east,56,1,underground,38,1,0,Usual
1065,78,panel,Lublinskaya,6,7,17,33,8,southeast,51,1,opened,46,1,1,Usual
1066,82,panel,Serpuhovsko-timiryazevskaya,6,12.5,21,42,,north,60,3,closed,61,1,0,Usual
1067,143,panel,Serpuhovsko-timiryazevskaya,9,12.5,18,47,6,north,80,2,opened,65,2,0,Usual
1068,227,block,Zamoskvoreckaya,10,10.5,19,54,3,northwest,104,3,underground,60,2,0,Usual
1069,120,monolit,Tagansko-Krasnopresenskaya,6,11.5,18,43,6,southeast,64,3,underground,62,1,0,Usual
1070,105,brick,Zamoskvoreckaya,5,7.5,20,36,0,northwest,53,3,underground,56,1,0,Usual
1071,105,block,Lublinskaya,10,,23,43,0,southeast,72,1,closed,81,1,0,Usual
1072,83,monolit,Kalininskaya,6,12,22,37,3,east,55,1,closed,36,1,0,Usual
1073,95,block,Kalugsko-Rigskaya,7,15.5,19,45,8,north,,2,closed,57,1,0,Usual
1074,85,block,Tagansko-Krasnopresenskaya,6,13.5,29,45,1,southeast,61,2,closed,31,1,0,Usual
1075,,monolit,Tagansko-Krasnopresenskaya,8,11.5,14,53,0,,80,1,underground,36,1,1,Usual
1076,124,brick,Tagansko-Krasnopresenskaya,9,6,1,51,2,southeast,80,3,underground,28,2,0,Usual
1077,105,panel,Lublinskaya,8,12,27,40,1,southeast,61,3,opened,33,1,0,Usual
1078,107,block,Lublinskaya,10,12,27,46,8,southeast,77,2,closed,43,1,0,Usual
1079,164,panel,Tagansko-Krasnopresenskaya,9,7,1,51,2,northwest,79,3,underground,49,2,0,Usual
1080,113,panel,Tagansko-Krasnopresenskaya,9,7,14,42,9,northwest,63,3,opened,72,1,0,Usual
1081,180,brick,Zamoskvoreckaya,8,9,24,52,6,northwest,78,2,closed,60,2,0,Usual
1082,79,block,Tagansko-Krasnopresenskaya,6,13.5,29,34,6,southeast,51,1,opened,76,1,1,Usual
1083,110,panel,Lublinskaya,8,13,,50,7,southeast,76,3,opened,45,2,0,Usual
1084,150,panel,Tagansko-Krasnopresenskaya,9,7,29,47,8,northwest,66,3,underground,26,2,0,Usual
1085,142,block,Kalininskaya,19,10.5,25,66,8,east,125,2,underground,64,2,0,Usual
1086,99,panel,Zamoskvoreckaya,6,10.5,29,44,9,northwest,58,3,underground,40,1,0,Usual
1087,127,block,Lublinskaya,8,12,26,49,4,southeast,81,1,underground,62,2,0,Usual
1088,80,panel,Zamoskvoreckaya,6,14.5,5,35,5,northwest,52,1,opened,55,1,0,Usual
1089,72,monolit,Tagansko-Krasnopresenskaya,6,11.5,0,42,0,southeast,60,3,closed,43,1,1,Usual
1090,119,panel,Zamoskvoreckaya,13,14.5,7,45,3,northwest,80,1,underground,37,2,0,Usual
1091,131,panel,Kalugsko-Rigskaya,13,12,27,46,0,north,80,1,closed,61,2,0,Usual
1092,119,panel,Lublinskaya,10,12.7,17,48,1,southeast,80,2,closed,63,2,0,Usual
1093,119,brick,Tagansko-Krasnopresenskaya,8,7,0,45,0,northwest,,1,closed,76,1,0,Usual
1094,125,brick,Tagansko-Krasnopresenskaya,9,6,29,66,0,southeast,93,3,underground,61,2,0,Usual
1095,87,monolit,Tagansko-Krasnopresenskaya,6,7,2,37,3,northwest,56,2,closed,74,1,0,Usual
1096,117,brick,Serpuhovsko-timiryazevskaya,8,12.5,25,39,0,north,70,2,opened,32,1,0,Usual
